id,mode,domain,subtype,product,session,query,expected_groups,success,llm_used,answer,tokens_in,tokens_out,answer_trace,model,temperature,max_output_tokens,harness_commit
arch-v2-000263,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0017,arch_v2_s000263,"According to battery_seed_0017, what is the Company?","[[""VARTA""]]",1,1,Company: VARTA (DE),1489,7,"{""raw_answer"": ""Company: VARTA (DE)"", ""request_id"": ""req_1fd0a896b3264a64875c5e24c638e4f4"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000264,GPT4O_LONGCTX,battery,atomic_verified,LiCell-121,arch_v2_s000264,What is the capacity of LiCell-121?,"[[""2200 mAh""]]",1,1,The capacity of LiCell-121 is 2200 mAh.,822,14,"{""raw_answer"": ""The capacity of LiCell-121 is 2200 mAh."", ""request_id"": ""req_ab6b43834bbd41888f8970112e0ffbf9"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000265,GPT4O_LONGCTX,battery,atomic_verified,LiCell-021,arch_v2_s000265,Is LiCell-021 a Rechargeable Battery?,"[[""Rechargeable Battery""]]",1,1,"Yes, LiCell-021 is a Rechargeable Battery.",801,12,"{""raw_answer"": ""Yes, LiCell-021 is a Rechargeable Battery."", ""request_id"": ""req_77924e4b68454ab89aaa88477b10adb4"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000266,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0011,arch_v2_s000266,"According to battery_seed_0011, what is the Manufacture date?","[[""2025-06-15""]]",1,1,Manufacture date: 2025-06-15,1447,11,"{""raw_answer"": ""Manufacture date: 2025-06-15"", ""request_id"": ""req_776f3f6bda59409e8ed732d8b03e4315"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000267,GPT4O_LONGCTX,battery,atomic_verified,LiCell-081,arch_v2_s000267,What is the compatible accessory of LiCell-081?,"[[""Case-Pro""]]",1,1,"The compatible accessory of LiCell-081 is ""Case-Pro"".",804,13,"{""raw_answer"": ""The compatible accessory of LiCell-081 is \""Case-Pro\""."", ""request_id"": ""req_5ab23e4f735b41c1b4bf48ff5e92034d"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000268,GPT4O_LONGCTX,battery,atomic_verified,LiCell-104,arch_v2_s000268,Is LiCell-104 a Rechargeable Battery?,"[[""Rechargeable Battery""]]",1,1,"Yes, LiCell-104 is a Rechargeable Battery.",803,12,"{""raw_answer"": ""Yes, LiCell-104 is a Rechargeable Battery."", ""request_id"": ""req_60d7fc1a2afa4e29b7a1e49f4251b215"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000269,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0017,arch_v2_s000269,"According to battery_seed_0017, what is the V Capacity?","[[""95""]]",1,1,V Capacity: 95 Ah (20 h),1578,10,"{""raw_answer"": ""V Capacity: 95 Ah (20 h)"", ""request_id"": ""req_0e6cd7817a97452e8c271c46e609ede1"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000270,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0019,arch_v2_s000270,"According to battery_seed_0019, what is the Ah Energy?","[[""1200 Wh""]]",1,1,Energy: 1200 Wh,2460,6,"{""raw_answer"": ""Energy: 1200 Wh"", ""request_id"": ""req_9d1b631cac434e4196109d77722ce3ae"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000271,GPT4O_LONGCTX,battery,atomic_verified,LiCell-093,arch_v2_s000271,Is LiCell-093 a Product?,"[[""Product""]]",1,1,"Yes, LiCell-093 is a Product.",799,10,"{""raw_answer"": ""Yes, LiCell-093 is a Product."", ""request_id"": ""req_2bf5515bb99d4935932f9059ed418b8f"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000272,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0049,arch_v2_s000272,"According to battery_seed_0049, what is the Batch / Lot?","[[""B20250520-82""]]",1,1,Batch / Lot: B20250520-82 (sample),1590,13,"{""raw_answer"": ""Batch / Lot: B20250520-82 (sample)"", ""request_id"": ""req_02b32b08b35c49d481ebd11b90142920"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000273,GPT4O_LONGCTX,battery,atomic_verified,LiCell-146,arch_v2_s000273,What is the capacity of LiCell-146?,"[[""4000 mAh""]]",1,1,The capacity of LiCell-146 is 4000 mAh.,804,14,"{""raw_answer"": ""The capacity of LiCell-146 is 4000 mAh."", ""request_id"": ""req_145c8a84d5644215a7a725406824d830"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000274,GPT4O_LONGCTX,battery,atomic_verified,LiCell-055,arch_v2_s000274,Is LiCell-055 a Thing?,"[[""Thing""]]",1,1,"Yes, LiCell-055 is a Thing.",798,10,"{""raw_answer"": ""Yes, LiCell-055 is a Thing."", ""request_id"": ""req_e552aa418fb94d87a98d142d25b5f4e9"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000275,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0040,arch_v2_s000275,"According to battery_seed_0040, what is the Batch / Lot?","[[""B20250520-47""]]",1,1,Batch / Lot: B20250520-47 (sample),1576,13,"{""raw_answer"": ""Batch / Lot: B20250520-47 (sample)"", ""request_id"": ""req_6abf429a783e4590b6bcdc5140dea605"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000276,GPT4O_LONGCTX,battery,atomic_verified,LiCell-089,arch_v2_s000276,What is the capacity of LiCell-089?,"[[""3500 mAh""]]",1,1,The capacity of LiCell-089 is 3500 mAh.,806,14,"{""raw_answer"": ""The capacity of LiCell-089 is 3500 mAh."", ""request_id"": ""req_db0f6824b7524a56bd0306b99d998643"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000277,GPT4O_LONGCTX,battery,atomic_verified,LiCell-064,arch_v2_s000277,Is LiCell-064 a Rechargeable Battery?,"[[""Rechargeable Battery""]]",1,1,"Yes, LiCell-064 is a Rechargeable Battery.",804,12,"{""raw_answer"": ""Yes, LiCell-064 is a Rechargeable Battery."", ""request_id"": ""req_387a2671654b417793f139015ff80f8f"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000278,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0049,arch_v2_s000278,"According to battery_seed_0049, what is the GTIN?","[[""03012345678926""]]",1,1,The GTIN is 03012345678926.,1589,11,"{""raw_answer"": ""The GTIN is 03012345678926."", ""request_id"": ""req_8c63d963f5044f0da3191a3805bafa81"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000279,GPT4O_LONGCTX,battery,atomic_verified,LiCell-142,arch_v2_s000279,What is the compatible accessory of LiCell-142?,"[[""QuickMount""]]",1,1,The compatible accessory of LiCell-142 is QuickMount.,804,12,"{""raw_answer"": ""The compatible accessory of LiCell-142 is QuickMount."", ""request_id"": ""req_230bd3739e674c088b753cb6817fd621"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000280,GPT4O_LONGCTX,battery,atomic_verified,LiCell-114,arch_v2_s000280,Is LiCell-114 a Battery?,"[[""Battery""]]",1,1,"Yes, LiCell-114 is a Battery.",798,10,"{""raw_answer"": ""Yes, LiCell-114 is a Battery."", ""request_id"": ""req_d4c266241a9c40c09507bd9ed1504d4f"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000281,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0040,arch_v2_s000281,"According to battery_seed_0040, what is the Chemistry?","[[""Lead‑acid AGM""]]",1,1,Lead‑acid AGM,1459,4,"{""raw_answer"": ""Lead\u2011acid AGM"", ""request_id"": ""req_d19a995ddf71457186bb1ba0e585ddd1"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000282,GPT4O_LONGCTX,battery,atomic_verified,LiCell-104,arch_v2_s000282,What is the manufacturer of LiCell-104?,"[[""VoltMax""]]",1,1,The manufacturer of LiCell-104 is VoltMax.,802,11,"{""raw_answer"": ""The manufacturer of LiCell-104 is VoltMax."", ""request_id"": ""req_d9d2bd16e3a44280a4b6142b1d2db5cf"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000283,GPT4O_LONGCTX,battery,atomic_verified,LiCell-041,arch_v2_s000283,Is LiCell-041 a Product?,"[[""Product""]]",1,1,"Yes, LiCell-041 is a Product.",813,10,"{""raw_answer"": ""Yes, LiCell-041 is a Product."", ""request_id"": ""req_f5cc7a7dbf274eb9bbdab810a0cd6934"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000284,GPT4O_LONGCTX,battery,atomic_verified,ProductC,arch_v2_s000284,"Per records, list the component for ProductC. (records)","[[""WirelessModule2""]]",1,1,The component for ProductC is WirelessModule2.,186,10,"{""raw_answer"": ""The component for ProductC is WirelessModule2."", ""request_id"": ""req_03ce7b3274624abba9dd325112fc9bb9"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000285,GPT4O_LONGCTX,battery,atomic_verified,LiCell-122,arch_v2_s000285,What is the compatible accessory of LiCell-122?,"[[""ThermalPad""]]",1,1,The compatible accessory of LiCell-122 is ThermalPad.,820,12,"{""raw_answer"": ""The compatible accessory of LiCell-122 is ThermalPad."", ""request_id"": ""req_3b7c20e8cb0e4b288cb0fb799c83c15f"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000286,GPT4O_LONGCTX,battery,atomic_verified,LiCell-066,arch_v2_s000286,Is LiCell-066 a Rechargeable Battery?,"[[""Rechargeable Battery""]]",1,1,"Yes, LiCell-066 is a Rechargeable Battery.",802,12,"{""raw_answer"": ""Yes, LiCell-066 is a Rechargeable Battery."", ""request_id"": ""req_eadbf9296de147f686e5197170a70c60"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000287,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0022,arch_v2_s000287,"According to battery_seed_0022, what is the Form factor / Enclosure?","[[""IP67 pack with liquid cooling""]]",1,1,IP67 pack with liquid cooling,1543,6,"{""raw_answer"": ""IP67 pack with liquid cooling"", ""request_id"": ""req_bf900ba5393e4907941d9e517d163f11"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000288,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0026,arch_v2_s000288,"According to battery_seed_0026, what is the Spare parts availability target?","[[""5–10 years""]]",1,1,5–10 years (define contractually),2384,9,"{""raw_answer"": ""5\u201310 years (define contractually)"", ""request_id"": ""req_b6610f1e86df4f0896a358fcfabf2ff1"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000289,GPT4O_LONGCTX,battery,atomic_verified,LiCell-089,arch_v2_s000289,Is LiCell-089 a Battery?,"[[""Battery""]]",1,1,"Yes, LiCell-089 is a Battery.",800,10,"{""raw_answer"": ""Yes, LiCell-089 is a Battery."", ""request_id"": ""req_89177b6ed9cf421287549f39b43c22f6"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000290,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0047,arch_v2_s000290,"According to battery_seed_0047, what is the Last updated?","[[""2025-09-01""]]",1,1,Last updated: 2025-09-01,1407,10,"{""raw_answer"": ""Last updated: 2025-09-01"", ""request_id"": ""req_75961ccfd1fc46ba88513140db3faf4f"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000291,GPT4O_LONGCTX,battery,atomic_verified,LiCell-047,arch_v2_s000291,What is the manufacturer of LiCell-047?,"[[""NanoVolt""]]",1,1,The manufacturer of LiCell-047 is NanoVolt.,802,11,"{""raw_answer"": ""The manufacturer of LiCell-047 is NanoVolt."", ""request_id"": ""req_3ac618b10b2044739f7a71a6e01a5abe"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000292,GPT4O_LONGCTX,battery,atomic_verified,LiCell-120,arch_v2_s000292,Is LiCell-120 a Product?,"[[""Product""]]",1,1,"Yes, LiCell-120 is a Product.",798,10,"{""raw_answer"": ""Yes, LiCell-120 is a Product."", ""request_id"": ""req_0c249af0099348d2b66c2ea441864297"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000293,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0022,arch_v2_s000293,"According to battery_seed_0022, what is the Chemistry?","[[""Lithium‑ion NMC""]]",1,1,Chemistry: Lithium‑ion NMC,1588,8,"{""raw_answer"": ""Chemistry: Lithium\u2011ion NMC"", ""request_id"": ""req_054f0bf8997f4a089246426c1a93d0e9"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000294,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0008,arch_v2_s000294,"According to battery_seed_0008, what is the Model?","[[""e‑Bike LMT 36V‑14Ah (downtube)""]]",1,1,Model: e‑Bike LMT 36V‑14Ah (downtube) (sample),2447,21,"{""raw_answer"": ""Model: e\u2011Bike LMT 36V\u201114Ah (downtube) (sample)"", ""request_id"": ""req_6ce35e6253464b4393f9ed2200bede6c"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000295,GPT4O_LONGCTX,battery,atomic_verified,LiCell-010,arch_v2_s000295,Is LiCell-010 a Product?,"[[""Product""]]",1,1,"Yes, LiCell-010 is a Product.",816,10,"{""raw_answer"": ""Yes, LiCell-010 is a Product."", ""request_id"": ""req_cc5c74e09e814031ba0d180f6a8dd876"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000296,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0025,arch_v2_s000296,"According to battery_seed_0025, what is the Electrolyte?","[[""LiPF6 in organic carbonate (Li‑ion) / acid for lead‑acid""]]",1,1,Electrolyte: LiPF6 in organic carbonate (Li‑ion) / acid for lead‑acid,1630,22,"{""raw_answer"": ""Electrolyte: LiPF6 in organic carbonate (Li\u2011ion) / acid for lead\u2011acid"", ""request_id"": ""req_6c3950227b1549a983e329f1047c2652"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000297,GPT4O_LONGCTX,battery,atomic_verified,LiCell-032,arch_v2_s000297,What is the capacity of LiCell-032?,"[[""2500 mAh""]]",1,1,The capacity of LiCell-032 is 2500 mAh.,822,14,"{""raw_answer"": ""The capacity of LiCell-032 is 2500 mAh."", ""request_id"": ""req_f0373a6e2d6b4e409ee530ebc51439ad"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000298,GPT4O_LONGCTX,battery,atomic_verified,LiCell-100,arch_v2_s000298,Is LiCell-100 a Rechargeable Battery?,"[[""Rechargeable Battery""]]",1,1,"Yes, LiCell-100 is a Rechargeable Battery.",803,12,"{""raw_answer"": ""Yes, LiCell-100 is a Rechargeable Battery."", ""request_id"": ""req_37d2230d75894c74b69ede50006a99ea"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000299,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0033,arch_v2_s000299,"According to battery_seed_0033, what is the Communication interfaces?","[[""CANopen / Modbus RTU""]]",1,1,Communication interfaces: CANopen / Modbus RTU,1464,10,"{""raw_answer"": ""Communication interfaces: CANopen / Modbus RTU"", ""request_id"": ""req_0595bfc41df24b628ceec4b69e46e228"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000300,GPT4O_LONGCTX,battery,atomic_verified,LiCell-101,arch_v2_s000300,What is the capacity of LiCell-101?,"[[""3000 mAh""]]",1,1,The capacity of LiCell-101 is 3000 mAh.,805,14,"{""raw_answer"": ""The capacity of LiCell-101 is 3000 mAh."", ""request_id"": ""req_6c0a081f49b64d3a91beca60a2b968ec"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000301,GPT4O_LONGCTX,battery,atomic_verified,LiCell-118,arch_v2_s000301,Is LiCell-118 a Product?,"[[""Product""]]",1,1,"Yes, LiCell-118 is a Product.",816,10,"{""raw_answer"": ""Yes, LiCell-118 is a Product."", ""request_id"": ""req_449170e7a1614f3ca29a7f0018c229f1"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000302,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0015,arch_v2_s000302,"According to battery_seed_0015, what is the Markings?","[[""Separate collection symbol; DoC link via QR/GS1""]]",1,1,Markings: Separate collection symbol; DoC link via QR/GS1,1538,15,"{""raw_answer"": ""Markings: Separate collection symbol; DoC link via QR/GS1"", ""request_id"": ""req_56d7e1e04c65461ebf6fc4da36756a24"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000303,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0009,arch_v2_s000303,"According to battery_seed_0009, what is the BMS protections?","[[""OVP/UVP/OCP/OTP; storage 30–50 % SOC; charge 0–45 °C; use only specified charger""]]",0,1,"The BMS protections are: OVP (Over Voltage Protection), UVP (Under Voltage Protection), OCP (Over Current Protection), and OTP (Over Temperature Protection).",4011,34,"{""raw_answer"": ""The BMS protections are: OVP (Over Voltage Protection), UVP (Under Voltage Protection), OCP (Over Current Protection), and OTP (Over Temperature Protection)."", ""request_id"": ""req_0a40c4bab478467597c029c36326faff"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000304,GPT4O_LONGCTX,battery,atomic_verified,LiCell-072,arch_v2_s000304,Is LiCell-072 a Battery?,"[[""Battery""]]",1,1,"Yes, LiCell-072 is a Battery.",801,10,"{""raw_answer"": ""Yes, LiCell-072 is a Battery."", ""request_id"": ""req_1ec9af1c1be54edb9b08098b26b242cf"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000305,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0022,arch_v2_s000305,"According to battery_seed_0022, what is the Manufacture date?","[[""2025-05-20""]]",1,1,The Manufacture date is 2025-05-20.,1584,12,"{""raw_answer"": ""The Manufacture date is 2025-05-20."", ""request_id"": ""req_c63abd2e107247dd8d1ca14e71673131"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000306,GPT4O_LONGCTX,battery,atomic_verified,LiCell-109,arch_v2_s000306,What is the manufacturer of LiCell-109?,"[[""PowerCore""]]",1,1,PowerCore,802,2,"{""raw_answer"": ""PowerCore"", ""request_id"": ""req_eec0f0a3961c44e7b046d6eaebc709f0"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000307,GPT4O_LONGCTX,battery,atomic_verified,LiCell-124,arch_v2_s000307,Is LiCell-124 a Battery?,"[[""Battery""]]",1,1,"Yes, LiCell-124 is a Battery.",800,10,"{""raw_answer"": ""Yes, LiCell-124 is a Battery."", ""request_id"": ""req_922ea55a2e734573b4f5b6b320d4564e"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000308,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0045,arch_v2_s000308,"According to battery_seed_0045, what is the UN number?","[[""UN 3480 (Li‑ion) / UN 3481 (with equipment) / UN 2794 (lead‑acid) / UN 2800""]]",1,1,UN number: UN 3480 (Li‑ion) / UN 3481 (with equipment) / UN 2794 (lead‑acid) / UN 2800 (non‑spillable),1614,42,"{""raw_answer"": ""UN number: UN 3480 (Li\u2011ion) / UN 3481 (with equipment) / UN 2794 (lead\u2011acid) / UN 2800 (non\u2011spillable)"", ""request_id"": ""req_b55cac09021546dfb6dec43609da70d0"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000309,GPT4O_LONGCTX,battery,atomic_verified,LiCell-101,arch_v2_s000309,What is the voltage of LiCell-101?,"[[""24 V""]]",1,1,The voltage of LiCell-101 is 24 V.,803,12,"{""raw_answer"": ""The voltage of LiCell-101 is 24 V."", ""request_id"": ""req_9d6a79c9a6c7488f99d61d10f7611c9a"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000310,GPT4O_LONGCTX,battery,atomic_verified,LiCell-039,arch_v2_s000310,Is LiCell-039 a Battery?,"[[""Battery""]]",1,1,"Yes, LiCell-039 is a Battery.",800,10,"{""raw_answer"": ""Yes, LiCell-039 is a Battery."", ""request_id"": ""req_8d9c7dfd381e451085ebca29cd851664"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
